2006,31453,HARRASSMENT 2
2007,31121,HARRASSMENT 2
2008,30019,HARRASSMENT 2
2009,29889,HARRASSMENT 2
2010,29490,HARRASSMENT 2
2011,28685,HARRASSMENT 2
2012,31796,HARRASSMENT 2
2013,34049,HARRASSMENT 2
2014,39280,HARRASSMENT 2
2015,40327,HARRASSMENT 2
2016,44795,HARRASSMENT 2
